question,answer,label
Which one is the weight of air? 1 or 2 kilo?,The air is very light and generally calculated in cubes.,1
Does penguin live in the river of Beijing because it is a reptile?,Penguins live in the Antarctic.,1
Name a way that we wash our hands with water at 120 degrees Celsius?,The maximum temperature of general water is 100 degrees.,1
Is there any type of phones does Shakespeare likes to use?,No telephone in Shakespeare's time.,1
Why does people like to drink narcotic to keep them awake?,Drinking narcotics can make people unconscious instead of awake.,1
Why can falcon swim?,Falcons can't swim.,1
How does chang 'e do when exist devaition in her chemical experiment?,The discipline of chemistry was born much later than the time when Chang'e lived.,1
How to eat beams?,"The beams are for construction, not food",1
List one way that how do snakes run.,"Running is mostly used for running with feet, snakes do not have feet and can only crawl.",1
Why anarchist can fly?,"Anarchists are humans, and humans don't have wings.",1
How about watching movie on fax machine?,"Till 2022, fax machines don't have the function to play films.",1
How long does it take to become a professional golf ball?,"A golf ball is not a profession, a golf player is",1
Why are bananas abundant in the Arctic?,"Bananas are mainly grown in tropical, subtropical areas, and the Arctic is unlikely to have a large number of bananas.",1
How does a tabletop grow out of the ground?,The desktop is built by hand.,1
What kind of habitats exist on the sun?,"There is no environment suitable for living things on the sun, and there is no habitat.",1
What kind of plants are mushrooms?,"Mushrooms are fungi, not plants",1
How do people draw nutrients directly from iron?,"People get nutrients from food, not from iron",1
"If I want to cook rice with a mop, when should I start to prepare?","Rice is cooked in ricecooker or pot, not mop.",1
Can you tell me the shape of the power?,"Power is a concept, not a thing, concepts have no shape.",1
Is TV's nose smaller than laptop's?,TVS and laptops are artificial. They don't have a nose.,1
Why are the calories in water higher than those in beef?,Water is an inorganic substance. It has zero calories.,1
Why is amplification a way to decrease the number?,Amplification is used to expand numbers,1
How much sodium are there in 100 grams of water?,"100 grams of water is pure, there's no sodium in it.",1
Where is the best place to watch noise?,Noise is a kind of sound that can only be heard by the ear but not seen.,1
Where can people see the lighthouse in the library?,The lighthouse is on the coastline and at sea rather than in the library.,1
"When medicines diagnose diseases, can they get you to a doctor?",Doctors diagnose diseases and medicines can be used to treat diseases.,1
Does the root of ginkgo usually grow more deeply than that of moss?,Most of moss don't have root.,1
Do hyssops like to eat cows?,Plant don't eat. They don't have mouth.,1
How will they work if we rub vaccines on our skins?,Vaccines can only be injected into the body's bloodstream to make people produce antibodies and play their role.,1
What kind of bird can use hands to catch worms?,"Birds have wings, but not hands.",1
How many wings does a centipede have at most?,Centipedes are reptiles and do not have wings.,1
does water's tensile stress is higher than diamond?,"Water cannot be stretched, it is a liquid",1
Where do nonsmokers smoke?,Nonsmokers do not smoke.,1
How to take a measurement for a man's tail?,People don't have tails.,1
What kind of year has 100 weeks.,One year has only 52 weeks,1
Name a sausage that has two ears.,Sausages do not have ears. Only animals have ears.,1
What colour is the blood of apple trees?,"Plants have no blood, only sap.",1
List 78 italian languages please.,Italian language is a kind of language.,1
List two kind of sounds could be seen,Sound cannot be seen.,1
Are nautilus's tentacles more than human's?,Neither ammonites nor humans have antennae.,1
Can you name one or two drawbacks that make people better?,A drawback is an aspect of something or someone that makes them less acceptable than they would otherwise be. Drawbacks can not闁 make people better.,1
How do I breathe air using my ears?,"People exhale through their nose or mouth, and the ear is the organ of hearing.",1
Does mom pee standing up with her penis?,"Generally speaking, women don't have penises, men do",1
Do dolphins run faster than horse?,A dolphin has no legs. It can swim but it can't run.,1
List how long does the brains of a fridge last?,Only animals have brains.,1
How many tails does jackal have to support their body?,The tail of the jackal is not used to support the body.,1
Where can I eat seafood? A florist or a fruit shop?,"Florists sell flowers, fruit stores sell fruit, they do not sell seafood.",1
How do you park an air plane in a parking lot?,A parking lot is a place where cars are parked and planes are supposed to be on the tarmac.,1
What colour is the fur of lymphocytes?,The cells do not have skin and hair.,1
"Which rule should a student follow, die or fly?",Students should abide by the rules and regulations of the school and need to listen carefully to the lessons.,1
Which one is the necessary condition to make the computer work? Water or fire?,The computer need electricity to work. Neither water nor fire is necessary for a computer to work.,1
What kind of textile defines English as their native language?,Textiles cannot understand language.,1
"Who can be a company manager, a desk or a rock?",The table and the stone are not human.,1
Which place is more prone to sudden blizzard? Sanya in Hainan or Wenchang in Hainan?,"Hainan is in the tropics, both places in Hainan are not prone to snowstorms",1
What should I take to mine ores in the sky?,The ore is produced on the ground.,1
Are bats the smallest birds in the world?,"Bats are flying mammals, but belong to birds.",1
Why is food waste beneficial to the environment protection?,Waste of food is a damage to the environment.,1
"If I want to use the microscope to see the moon, what should I know?","A microscope is used to see small things, and a telescope should be used to see the moon.",1
What color is the airport runways' ceiling?,"Airport runways is outdoor places, and thus they don't have a ceilling.",1
Can diamonds lose weight by being on a diet?,"Diamonds are inorganic, and only creatures can lose weight.",1
Why birds find it harder to find water in moist climate?,"Moist climate indicate that water is abundant, and birds can easily find water.",1
What would happen if rice gains addiction to water?,Rice is not a living thing. It cannot be addicted to anything else.,1
Why do not Libai in the Tang Dynasty use newspapers to advertise his poems?,"At the time of Li Bai's life, newspapers had not been invented and could not be used for advertising",1
Why television is rare in the average home in 2010?,Television has become popular in many homes in 2010.,1
What causes kidney infection in plants?,Plants do not have kidneys.,1
How many basketballs can be put into a 10cm clearance?,A standard basketball is about 25 centimeters in diameter. A 10 centimeter gap is not allowed for the basketball,1
"Which one lives in the rainforest, camel or shark?","Camel live in desert and shark live in the ocean, thus both don't live in the rainforest.",1
Can hyenas hear well in four ears?,Hyenas only have two ears.,1
What kind of meat does vegetarian eat?,Vegetarians are people who don't eat meat.,1
Do dogs prefer to cook with a griddle?,Only humans have the ability to use a frying pan.,1
How long did it take Shakespeare to climb to the top of the Mount Everest?,There is no record of Shakespeare climbing Mount Everest,1
What does a pianist take for a swim in the desert?,"Generally speaking, there is not enough water for you to swim in the desert.",1
Name the location of the 4th fists in our body.,"Humans generally have two fists, not four.",1
Name a reason why does burning require carbon dioxide.,Burning requires oxygen and produces carbon dioxide.,1
Arrange the 26 letters of the alphabet in order from largest to smallest.,Letters of the alphabet cannot compare sizes.,1
What kinds of animals feed on electricity?,Electricity is not an entity and cannot be used as food.,1
How much fat is contained in each 100ml of water?,Water can't contain fat.,1
"During the World War II, where was the Canadian exile government located?",Canada wasn't exiled in World War II.,1
Is gas station the right place to get some isopropyl alcohol?,Isopropyl alcohol is a chemical you can hardly buy at a gas station.,1
"If we see a terrapin lay eggs in the desert, what should we better do?","Tortoises usually lay their eggs on sand, not in the desert.",1
Does bison normally fly higher than other mammals?,"Bison can't fly, they are 4-feet mammals",1
How do cats make spider web?,"Cats don't make spider web, spiders do.",1
What kind of animal do ibexes like to eat?,Goats are herbivores.,1
"Which one can eat meat, robots or trees?","Both robots and trees don't have mouth, and thus both can't eat meat.",1
"If I want to use needle to sew the clouds in the air, then how to do that?","Clouds are not sewed up by humans, clothes are",1
What is the 300th largest country in the world?,The world only has 197 countries.,1
Name a kind of herniated disc that can cause hair loss.,"Herniated disc闁 does not cause hair loss. Hair loss can be the result of heredity, hormonal changes, medical conditions or a normal part of aging.",1
When did the first woman die of a cystic fibrosis called VEXAS syndrome?,This disease is specific to men.,1
"In which place have you seen cod, the Sahara desert or the Arabian desert?",Cod is mostly a cold-water fish that lives in the bottom of the ocean and in the lower and middle depths.,1
Which university did Libai in the Tang Dynasty go in US?,America was discovered after Libai died.,1
List two gases that has larger density than iron.,"Gases are all less dense than solids, and therefore less dense than iron.",1
"If a reporter lands on the moon, would he interview a lion?","Lions live on the earth, not on the moon.",1
"Which one has a longer neck, a shell or a starfish?","Shell and starfish are sea animals, they don't have necks.",1
"If I want to extract salt from wood, what should I do?",Wood contains no salt.,1
What kind of room is constructed by water?,"In general, the rooms are made of concrete and cement, not water.",1
How often did Confucius take on journeys to Japan?,Confucius was a historical person in China's Spring and Autumn period and had never been to Japan.,1
"If you want to eat meat, which animal can be killed? A tiger or a lion.",Both of these animals are valuable and large beasts that should not and cannot be easily killed.,1
How many arabian jasmines are on the sun?,The sun is too hot for anything to live on.,1
Why most people have no greed of money?,Most people want to make money themselves.,1
"If the crew want to go to the moon, where can they get the plane tickets?","Human planes cannot fly to the moon, and space is stranded between the moon and the earth.",1
Do libraries opened in the ocean have more books than libraries in the country?,"Libraries are built in human living areas, and people cannot live in the ocean.",1
Where do people go to visit eye doctor to get their teeth fixed?,Ophthalmologists treat the eyes and not the teeth.,1
Why is the blood inside the snake constant temperature?,"Snakes, like all reptiles, are cold-blooded (also known as ectothermic). Snake blood cannot be kept at a constant temperature.",1
Where do deer's wings grow?,Deer are not birds and have no wings.,1
How many students are there in Guangdong University?,There is no university called Guangdong University,1
Does apple likes eat rabbit,"Apple is a kind of fruit. It has no consciousness and can't act, so it can't eat rabbits.",1
Why the water flows from the lower place of the valley to the higher place?,Water is affected by gravity and can only flow from high to low.,1
Why human eats anchor?,Anchors are not edible.,1
Where does apricot grow? In the ocean or sky?,Apricot trees cannot live without soil.,1
Is the moonstone's eye bigger than humans'?,Moonstone is inorganic without eyes.,1
Is it dangerous for fish to have foot drop?,"Fish have no feet, not to mention dangerous",1
Does iron melt faster in cold water than in hot water?,"Items usually melts in hot water, not cold water.",1
When do people need to eat coat?,The coat is not edible.,1
Why does natural gas never run out?,No natural resources will be eternal on this planet,1
How do dogs breed in water?,Dogs are land animals that drown in water and die.,1
"When a tiger pollinates flowers, what can be produced?","Tigers don't pollinate flowers, bees do",1
Why do we absorb information faster when our brain wave frequency is four-eight Hz (Hertz)?,Brain waves between 1 and 30 Hz.,1
Where do health counselors work to sell clothes?,"Health counselors, also known as health coaches, counsel others on how to live healthier and more productive lives. They don't sell clothes.",1
How does sesame oil turn into raw sesame?,Raw sesame seeds can be turned into sesame oil and not the other way around.,1
Name a positive effect of typical pinworm infection.,"Typical pinworm infection is a common intestinal parasitic disease, which has adverse effects.",1
How can a toy breathe in the water?,"Only animals need to breathe, and toys usually refer to objects made by human.",1
"Which one is rich in protein, bed or wall?",Both the bed and the wall are protein free.,1
How does all binary computer perform ternary operations?,Binary computer don't have units to perform ternary operations.,1
What is considered a nice natural disaster? Flood or earthquake?,Natural disasters are generally bad.,1
How long will it take to go to Brazil from Beijing by foot?,You can't walk from Beijing to Brazil.,1
Who can perform a surgery on a patient? Teacher or craftsman?,"A doctor operates on a patient, a teacher teaches, a craftsman makes tools.",1
Why can't healthy men eat sea urchins?,"Sea urchins are not suitable for allergic people, but for healthy people.",1
Which one is the good manner? throw objects from high buildings or spitting?,Both of them are not good manner.,1
Where can people buy a waffle in Qing dynasty?,"Waffle is a North American food, Qing dynasty is an ancient Chinese era",1
Are bacteria the biggest thing that can be observed through naked eye?,"Bacteria are single-cell organisms which are extremely small, human eye cannot observe single-cell organisms",1
"Which one can release oxygen, a lamp or a cup?","Lamps and cups are man-made objects, not plants, that do not release oxygen through photosynthesis",1
When will children grow wings?,Man is a primate and has no wings.,1
What is the best vector for a human to fly in the sky?,Human cannot fly in the sky without wings.,1
What type of animal is nerve fiber?,"Nerve fiber is a component in the neural system, not an animal",1
Name a paper published by Chinese astronomers in  Applied Linguistics.,Astronomers don't usually publish in language journals.,1
What vegetables do bananas belong to?,Bananas are fruits,1
When did Emperor Gaozong of the Tang Dynasty built the church to collect Buddhist materials?,Buddhist buildings are usually temples rather than churches. Emperor Gao-zong built the Big Wild Goose Pagoda to collect Buddhist materials.,1
Do duckweeds grow better in mountains than in the water?,Floating duckweed is a plant that can only live in water.,1
"Beside corn, what other flowers do you know?",Corn is not a flower.,1
When is the best time to plant bird nest?,"A bird's nest is a bird's home built from branches, etc., not a plant.",1
What kind of clothes do you usually wash in clay?,Laundry detergent is a type of detergent (cleaning agent) used for cleaning dirty laundry (clothes). Clay cannot be used for laundry.,1
Is the sugar sweeter than the iron?,"Iron is not a food, it cannot be tasted.",1
"If I want to have a longer life, what kind of cancer should I get?",Cancer usually shortens life span.,1
"Which animal do you perfer, hydrangea or clover?","Hydrangeas and clover are plants, not animals.",1
Name some antelopes that can fly.,Antelope live on land and can't fly without wings.,1
