question,answer,label
Is chameleon's tongue longer than toad's?,"Yes, an adult chameleon have a tongue up to 110 centimeters, while toads can only have a tongue up to 6 centimeters.",0
Which one is the color of the grass carp's head? grey or blue?,The head of the grass carp is silvery grey.,0
What food are staple foods?,"Rice, noddles.",0
Why does shark live in the ocean?,"Because there are so few species for it to eat in shallow waters, almost all sharks are carnivorous species, and only a few species such as whale sharks and basking sharks feed on plankton.",0
When does the pigeon's fur grow out?,"Young pigeons grow feathers gradually, from seven or eight days, to thirty days, when they are basically fully feathered.",0
Which company is a fortune 500 company in the world? CICI or Wal-Mart?,Wal-Mart.,0
How much fat is contained in each 100ml of whole milk?,Whole milk contains only 3.2g of fat per 100ml of milk.,0
Why doesn't the water in the stream fly?,The water does not fly because of gravity.,0
List two vascular plants grow on the earth.,Trees and shrubs.,0
What kind of ticket can I use for taking the train?,Train ticket.,0
What type of animals have cold blood?,Reptile have cold blood.,0
"As the captial of Japan, when did Tokyo host the Olympic Games","Because of the Covid-19, the Tokyo Olympic Games were held in 2021",0
How to make cheese out of milk?,"We can use the proteins and fats in milk, and mature it with bacteria or other organisms.",0
List one kind of animal that has ears.,Cavies and tigers.,0
When is the best time to plant a tree?,Early spring.,0
Who is Emperor Qinshihuang's wife?,Some books says Qin Shihuang's wife is Miss Zheng.,0
What useful suggestions do teachers give?,"There are many useful suggestions, such as keeping learning, being dedicated and never easily giving up.",0
What color did Tang Dynasty use for paintings?,"Yellow was the major color, also have blue and green.",0
"If I want to find a panda, should I go to the Beijing zoo?","Yes, Beijing zoo have a panda garden where you can see many pandas.",0
Why does ale contain alcohol?,Because it ferments to produce alcohol.,0
Where is Florida located in United State?,Florida is a state located in the southeastern region of the United States.,0
Why mammals have a constant body temperature?,The reason for the constant body temperature in mammals is due to the thermoregulatory center in the brain of thermostatic animals.,0
What kind of drink does not contain alcohol?,Juice.,0
Can gills help fish to stay under water?,"Yes, they can.",0
How did ancient people use fur to keep warm?,By covering themselves with it.,0
Name the number of the legs which human have.,Human have two legs.,0
How do plants draw nutrients directly from the soil?,Because they have roots that can directly absorb nutrients. The soil contains water and minerals that plants depend on for survival.,0
Why can human think?,Because human has brains for thinking.,0
How to take on journeys to Europe?,"Nowadays people usually take a plane, a train or a ship to go to Europe.",0
When can humans lie or breathe at the same time?,While sleeping.,0
Where should I wear my apple watch? on my wrist or under armpit?,On your left or right wrist.,0
What kind of power does a person need to govern a country?,"There are so many, for example, the power to deploy an army.",0
How many nipples a cow has?,Four nipples.,0
Why analyst is a researchers?,Because analysts analyze problems scientifically.,0
What's is the name of the fungus that is black in color?,Mu er is one of the fungus which is black in color.,0
which animal have 2 ears? a bear or a cow,both of them,0
Why is it good to obey organizational culture?,"Because there are some good values in organizational culture, such as integrity, responsibility, self-management. If people can obey them, they can peerform better in groups.",0
List two kind of colors could be seen,red and green,0
How many bacteria do you see with a microscopo?,Thousands of them.,0
List a software that is developed by Bill Gates.,Windows xp.,0
Name a reason why does burning require oxygen.,Because the essence of combustion is the chemical reaction of combustibles with oxygen,0
Name a country of Australia.,New Zealand.,0
What kind of creatures are mushrooms?,Fungi.,0
What should I take to mine ores in the mountain?,A pickaxe.,0
"People today can read newspaper throught thier phones, rigth?","Yes, Internet is so convenient.",0
Where do smoker smoke?,In their home or smoking area.,0
When will children grow teeth?,They will grow teeth at about five months old.,0
"Which one do dogs inhale, oxygen or nuclear energy?",Oxygen. Dogs inhale oxygen and exhale carbon dioxide. They can't inhale nuclear energy.,0
"If I want to dance on a stage, what should I do?",You should practise more.,0
Name some animales that can fly.,"Birds, cranes, and other animals that have wings.",0
How many years are grandmothers older than mothers?,It depends.,0
How can people protect head when riding?,People wear a helmet in order to protect his head.,0
Name a reason why gasoline is not edible?,Because it is toxic.,0
Why is a Ctenophora a tenophora live in the ocean?,"All live in the ocean, mostly floating life, a few crawl on the sea floor.",0
How do we call the eyes of insects?,They are called compound eyes. All insects have a pair of compound eyes.,0
Who is Obama's wife?,Michele,0
"Which one grow beans, a starfish or a peasecod?",A peasecod can grow beans.,0
When can most flowers blossom?,In the spring.,0
What kind of weapon did Monkey King use to put into his ear?,It is called Ruyi Jingu Bang.,0
"If I want to plant a seed, what would I do?",Bury the seed in the soil and water it.,0
"List the number of the cards in a deck, 79 or 52?",There are 52 cards in a deck.,0
"Which one can children eat, bombs or doughts?",Children can eat doughts.,0
How do you extract sugar from sugarcane?,The basic steps of sugarcane production are: raw materials 闂 juice extraction 闂 clarification 闂 evaporation 闂 sugar boiling and crystallisation 闂 honey separation 闂 drying 闂 sieving 闂 packaging 闂 storage.,0
Name a way that people can use computers?,People can just press the power-on button.,0
Which one is farm animal? Sheep or dolpin?,Sheep.,0
"Why did Japan agree to surrender in 15, August, 1945?",Because the Japanese were doomed to lose the war.,0
"Which fruit has the core, apple or banana?",Apple.,0
Which animal is not mammal? Bird or dog?,Bird.,0
What time of year do Vanda orchids bloom in warm tropical climate zones?,It can bloosm at any time of the year under ideal growing conditions.,0
Which device can be used to take photograph? Microwave or smartphone?,Smartphone.,0
"if I want to make broth from beef, what should I do?","1. 20g cooking wine, 5g salt, 10g peel, 200g beef brisket, 1 sweet corn and 1 carrot each, 200ml water. 2. boil a suitable amount of water, boil the beef brisket for 5 minutes and then take it out into a casserole dish. 3. add the peel and wine to the casserole dish, turn the heat up to low and cook for 1 hour. 20 minutes later, add salt to taste.",0
Where does shark grow? in ocean or desert?,Shark grow in ocean.,0
How do lions hunt?,Lions run fast to catch their preys. Their jaws are able to seize and squeeze a prey until it suffocates.,0
List one television drama that was popular in 2010s in China.,Empresses in the Palace.,0
Are human's toes more than cats'?,"Yes, human have five toes of one hand, while cats only have 4 toes of one hand.",0
Name the number of the countries in Africa.,"There are 54 countries in Africa today, according to the United Nations.",0
What is the color of the leaves of vegetables?,The leaves of vegetables are generally green.,0
List three kinds of mammals live in the sea.,"Beluga whale, white bear and seal.",0
List two kinds of people like cartoons.,Children and some adults.,0
Is Peking opera which is one of the five Chinese operas well kown in China?,"Yes, many people know about it.",0
in which year Andrew Jackson die for assassination,in 1837,0
When will the moon begin to rise?,When night falls.,0
Which coutry does your father live in? China or America?,China.,0
How many hands does a monkey have?,A monkey has two hands.,0
Can a boy complete Super Mario a game competition?,"maybe, if he is good at playing video games.",0
Can hyenas hear well in two ears?,"Yes, they can.",0
Where do shop assistants work to sell clothes?,They usually work in shopping malls and clothing stores.,0
How to find the black pearl in the oyster shell?,Open the oyster shell and the black pearls are there if the oyster shell has.,0
Name a kind of vegetation that can live in the desert.,Cactus can survive in the desert because of its unique internal structure.,0
How often does jellyfish hunt for food with their tentacles?,"Jellyfish eat everyday, so they hunt daily.",0
"Beside corn, what other vegetables do you know?",Cabbage is one of the vegetables I know.,0
Which one can be put in the drawer? A dog or book?,A book can be put in the drawer.,0
Which one can be used as a fuel? Wood or a coal.,Both coal and wood are commonly used as fuel in everyday life.,0
List when is the best time for a student to make great progress in English study?,"Learning is most effective when the brain is in acquisition mode, generally between 10:00 am to 2:00 p.m. and then again from 4:00 p.m. to 10:00 p.m.",0
When a tree grows apple?,Standard apple trees can start producing fruit 4 to 8 years after being planted.,0
Where can you get oxygen on Earth?,You can get a bottle of oxygen in the hospital.,0
What kind of attack makes people feel upset?,All the attacks are frustrating because the attacks have done so much harm to people.,0
How can caribou live in tundra?,Their hair keeps them warm and their hooves help them get food.,0
Is jasmine a fragrant plant?,"Yes, usually they have fragrance and can attract many people.",0
"Which one does macaque feed on, fruit or soil?",Macaque feeds on fruits.,0
What type of animals are herbivores?,"A lot of animals are herbivores, such as hummingbird. It usually feed on the nectar of these plants.",0
How many arabian jasmines are in the garden?,There are a lot of them in the garden.,0
Why does anchorman have hair?,"Yes, human has pores, so of course, anchorman has hair.",0
"If we want to catch a bird in a forest, what should we bring?",We can bring a net or a gun,0
How many wings do eagles have?,Eagles usually have two wings to help them fly in the sky.,0
How long is hurricane season in Texas?,The hurricane season in Texas runs June to November and peaks in early to mid September.,0
"Which is the second letter of the Greek alphabet, beta or alpha?",Beta.,0
Name two cities have temperatures in excess of one thirty degrees Celsius in summer in China?,Such as Guangzhou and Sanya.,0
List the reason why do mosquitos suck blood?,Because of their scarcity of water.,0
How to use the brush pen to write?,Dip the pen into the ink and write on the paper.,0
What kind of plants does the eggplant belong to?,The eggplant belongs to the Solanum genus.,0
What type of animal is a cat?,The cat is a species of small carnivorous mammal.,0
How do human make sound with mouth?,Use the vibration of the vocal cords,0
What insects do spiders eat?,"Spiders feed on footed insects, such as butterflies, damselflies, mosquitoes and bees.",0
What would happen if people gain addiction to drugs?,"People may spend a good deal of time getting the drug, using the drug or recovering from the effects of the drug. This can seriously harm their body.",0
Was the light bulb invented by Edison a great invention?,"Yes, it was invented by Edison in 1879.",0
How many arms does a person have?,Usually born with two.,0
What chemical elements does amimals' cell membrane contain?,"Carbon, hydrogen, oxygen, nitrogen and phosphorus.",0
"As a part of Asia, does korea belong to far east area ?",Yes.,0
Why onstruction workers must work with their safety caps on?,Safety caps are worn on construction sites mainly to prevent injuries from falling objects or other collision injuries.,0
Where to cure the illness of sick people?,Sick people usually go to hospitals and clinics to seek treatments that can cure their illnesses.,0
Who makes loaf from wheat?,Bakers.,0
What color are the feathers of a pigeon?,"Most pigeons have white feathers, but some may have grey and black feathers.",0
"As Irish folk dancing, when did ceili dancing emerge?",It emerged during the 19th and early 20th century.,0
How did astronomers use telescope to observe galaxies in 1700?,They took advantage of compound lens to observe galaxies.,0
What causes human usually use upper arms to walk?,"Humans generally walk on their lower limbs, which means they walk on two legs.",1
What type of addax belongs to the cat family?,"Addax is a type of lamb, not cat.",1
Why can a newspaper clean our house and cook for us?,Newspapers are not human beings and cannot perform these acts that humans can do.,1
Why can a desk breathe in the ocean?,"Desk is not alive, and thus desk can't breathe.",1
"Which one is white, a blackboard or a black pant?",The blackboard and black trousers are black.,1
How many fins does a cow have?,Only fish have fins.,1
Why is the blood inside the snake constant temperature?,"Snakes, like all reptiles, are cold-blooded (also known as ectothermic). Snake blood cannot be kept at a constant temperature.",1
Is Qinhai lake in America the largest lake ?,"Qinghai Lake is in China, not in America.",1
What kind of meat can be made into soybean milk?,"Soy milk is made from beans, not from meat.",1
Did people use electric lamps more often than gas lamps in 1700?,Electric light had not yet been invented in 1700.,1
What kind of religious ritual that can be believed by everyone?,There is no religious ceremony that everyone believes in.,1
Are the chestnuts in the almond tree delicious?,"There are almonds on almond trees, and chestnuts grow on chestnut trees.",1
What material is native bee? Plastic or metal?,"Native bees are animals, not a material.",1
"Which city is in America, London or Sydney?","London is in England and Sydney is in Australia, neither of which is in the United States.",1
How can we prevent everyone from getting the influenza?,"Influenza is a disease caused by the influenza virus, which mutates quickly and cannot be prevented.",1
Why should stones play football?,"Stone is not a kind of animal, so stone can't play football,",1
How often can we harvest broccoli from the tall trees?,"Cauliflower grows on farmland, not on trees.",1
Does computer smells better than navy bean?,A computer does not smell.,1
"Which action is good for your health, smoking or eating a lot of sugar?",Smoking and eating a lot of sugar are bad to our health.,1
When were the antiques in the Forbidden City made? yesterday or last week?,Antique is a general term for objects made in ancient times.,1
How many fat cells does one tulip have?,"Plants generally do not have fat cells, animals have fat cells",1
Why does cayenne pepper block blood circulation?,Chili improves blood circulation.,1
Why is cancer harmless?,Cancer is a harmful disease not a harmless disease,1
Do duckweeds grow better in mountains than in the water?,Floating duckweed is a plant that can only live in water.,1
List 78 italian languages please.,Italian language is a kind of language.,1
Which one drinks salty water. Computers or phones?,"Computers and phones aren't animals, they don't drink water.",1
How many days does a cat's egg hatch into a baby cat?,"Cats are mammals, and they give birth to viviparum instead of eggs.",1
Why can fathers get pregnant?,"The father doesn't have a uterus, so he can't get pregnant",1
how can heat microwave by food,Food can't heat microwave. Mrcrowave heat food.,1
"If I want to turn pork into a pig, then what should I do?",Pork comes from pig.,1
"Where did the famous evolutionist, Charles Darwin, write The Old Man and the Sea?","The Old Man and the Sea was written by Ernest Hemingway, not Darwin.",1
Why do bears hibernate in summer?,Bears only hibernate in winter.,1
Where do people go to visit eye doctor to get their teeth fixed?,Ophthalmologists treat the eyes and not the teeth.,1
Can you name one or two drawbacks that make people better?,A drawback is an aspect of something or someone that makes them less acceptable than they would otherwise be. Drawbacks can not闁 make people better.,1
"If a desk want to have basic education, how many years will it takes?",The table has no brain.,1
List one dapple that can swim.,Dapple is not an animal and it cannot swwim,1
"Which one belongs to the three large classes of solid materials, nylon or cement?","Nylon is solid, but not a solid drink, cement can not drink, and is not a drink.",1
"If I want to extract salt from wood, what should I do?",Wood contains no salt.,1
How many paws do canid have? Three or five?,"A normal dog usually has four PAWS, not three or five",1
Where in Asia is America located?,The America is a country located in North America.,1
Which types of phones did Churchill like to use?,There were no cell phones in Churchill's day.,1
"Which one can release oxygen, a lamp or a cup?","Lamps and cups are man-made objects, not plants, that do not release oxygen through photosynthesis",1
How do I fish with an oven?,"The oven is for baking fish, not fishing",1
which flower can buy a movie ticket?,"Movie tickets need to be bought with money, flowers are not money, can not buy movie tickets",1
"Which color is mammals' blood, blue or green?","Mammals usually have blood in red, not in blue nor green",1
What does a pianist take for a swim in the desert?,"Generally speaking, there is not enough water for you to swim in the desert.",1
Why the strawberry can see movies with eyes?,"A strawberry is a plant, not an animal. It doesn't have an eye",1
List two trees that grow on the moon .,"There is no oxygen necessary for plant growth on the moon, so there are no trees.",1
Why sable wearers should not touch water?,Sable wearers can touch water and this behavior does not cause danger.,1
List the number ofthe cities in a darkroom?,A darkroom is a place for developing photographic film. There is no city in it.,1
How do firefighters put out fires with ambulances?,The firemen put out the fire with a fire engine.,1
Are lips of stone the same hard as that of human?,A stone is not a living thing. It has no lips. Humans have lips.,1
List three kind of diseases that a healthy person may have.,A healthy person usually refers to someone who does not have disease.,1
List a monkey with two tails.,"Generally speaking, monkeys have only one tail.",1
"If a man smoke 1000 cigarettes a day, why he is getting healthier?",It has been scientifically proven that smoking is harmful to health.,1
"If plants grow well in Beijing, then when is the best time to plant a tree? December or November?","Plants and trees usually won't grow in cold weathers, December and November have very cold weathers",1
What kind of animal live in the national forest on the Moon?,There is no forest on the moon.,1
"If a cat want to buy a car, then how much money does a cat require?","A cat don't earn money, so it cannot buy cars.",1
"Which one can use softwares, a rock or an egg?",Only electronic devices can use softwares. Neither of them are electronic devices.,1
How can a rock have confidence?,Rocks have no thoughts and feelings.,1
How did an electric motor work in 700BC?,"In 1873, high power electric motors were invented",1
Name a method that can cure the cancer 100%.,There are not a method can cure the cancer 100%.,1
List the number of the music albums has Trump released?,"Donald Trump is a politician and a businessman, not a mucisian",1
When can people see the light from the monkeys?,Monkeys don't spread light.,1
List two kinds of music can be seen.,Music is transmitted by sound waves and can only be heard by the ear.,1
Why is it possible to upload private uploads on government websites?,Only official documents are displayed on government websites.,1
Name two oceans without salt.,There must be salt in the sea water.,1
Name the shape for the edge of the universe.,The shape of the edge of the universe is not yet understood by modern science,1
how long time bears live in water?,"Bears can't breathe in water, so they can't live in it, but they can fish in it.",1
"As an island, is Beijing located in Asia?",Beijing belongs to the interior.,1
Where can we find subterranean mushrooms on the ground?,Subterranean mushrooms live below the ground and we can't find them above the ground.,1
"Which one is an insect, a lion or a table?","The lion is a mammal, the table is a non-living thing, neither is an insect.",1
"If I want to enjoy the harvest moon everyday, what shoud I do?",The moon's shape is periodic.,1
Where should I go if I want to buy Japan.,Japan is a country and cannot be bought.,1
Why is the larger the breast size the better?,No studies show that bigger breasts are better.,1
Where do hyacinth macaws' hands grow?,"Birds have wings, but no hands, generally speaking mammals have hands",1
What is the fourth atom of a water molecule?,Water molecules have only three atoms.,1
How do you make the surface of the air ripple?,"Air is not a liquid, liquid produce ripple",1
How do people use the blanket in the real life to fly?,"In the real world, blankets are not used to fly",1
List 36 chest bones in the human body.,"In a healthy adult human, there are 26 chest bones.",1
Name three kinds of meat that seaweed eats.,Seaweed is a plant and does not eat meat.,1
"When is the National Holiday in China, it is on 31st of February?",National Holiday of China is 1st of October.,1
If I want to fly in the air which umbrella should I use?,"Umbrellas are not used as a flying tool, they are used in the rain",1
Where does the coral grow on? In the mountain or in the land?,"Coral grows in the sea, not on mountains or on land.",1
"If I want to swim in the river at 25:00, what should I bring?",There are only 24 hours in a day.,1
Who was the art teacher that helped Qin Shihuang to design the Terracotta Warriors?Luban or Xishi?,Xi shi was not from the same generation,1
How can we check the brain of a tree?,"Only animals have brains, trees are not animals.",1
Does bison normally fly higher than other mammals?,"Bison can't fly, they are 4-feet mammals",1
How many jars does a chair want?,"Chairs are usually made of wood, leather, and metal, but not jars.",1
What weather do I need to take an umbrella outside?Windy or gusty weather?,Umbrellas are used in rainy or snowy weather,1
Why are elephants light?,"Elephants are heavy animals, not light at all",1
Why do major people love cancer?,"People don't love cancer, cancer is a deadly disease",1
How can limestone be used industrially to make oxygen?,"Limestone can produce carbon dioxide through chemical reactions, not oxygen.",1
Which tropical rainforest did Ming Dynasty built the Great Wall?,Rainforest can not be used to build walls. Walls is built by stones.,1
Which one does the coco release. light or sound?,"Coco don't release lights or sound, it releases smell.",1
How many hand are there on the carob tree?,The carob tree is a plant that grows carob and has no hands.,1
Would the leaves be eaten together when human eating wood?,"People seldom think of wood as food, so they generally do not eat wood.",1
Why do all the people can fly in the sky?,People do not have wings and cannot fly in the sky.,1
How to eat beams?,"The beams are for construction, not food",1
Where do deer's wings grow?,Deer are not birds and have no wings.,1
How many degrees does density boil when heated at room temperature?,"Density is not an entity, there is no notion of boiling.",1
What kind of butterfly can not fly?,Butterflies have wings and can fly.,1
What kind of food do Jamaican bat eat? Jellyfish or starfish?,"Bats live in cavern, not in sea.",1
"Which country is Shakespeare's home country, China or America?",Shakespeare comes from Britian.,1
What is the eye of the bridge?,The bridge has no eyes.,1
What can our ancestors do in the next 20 years?,"Our ancestors lived in the past, not the future.",1
"Which one can fly higher, snails or eagles?",Snails can't fly,1
How do human traps trap a mountain?,"Traps are used to capture animals, the mountain is not an animal and too big to put in.",1
When did biochemists discover mechanics?,Mechanics is the study of physicists.,1
How to extract rubber from iron?,Rubber is extracted from the rubber tree. There is no rubber in iron.,1
Does the driver work on the eighth day of each week?,Only 7 days a week.,1
Who turns a pig into beef?,"Beef refers to meet of cows, not pigs",1
Why is food waste beneficial to the environment protection?,Waste of food is a damage to the environment.,1
"If an adult gets toddler diarrhea, what should he do?","Diarrhea in young children is limited to young children, adults do not get it.",1
Name a smoked sausage that has two hands.,Sausages don't have hands.,1
What did spinosaurus eat in 2020?,Spinosaurus lived in ancient times and no longer exists.,1
"Which one is clothing, banana or cabbage?",Both banana and cabbage are not clothing.,1
Why does a water molecule consist of three hydrogen atoms and two oxygen atoms?,A water molecule consists of 2 hydrogen atoms an 1 oxygen atom.,1
When did Beethoven create the famous artwork Mona Lisa?,It is Leonardo Da Vinci created the Mona Lisa.,1
How to take a measurement for a man's tail?,People don't have tails.,1
Why will cancer influence us in a good way?,"Diseases are harmful to people, so cancer will not do us good.",1
What kind of animals can blossom?,A tree or bush can blossom.闁 Animals cannot blossom.,1
which goods belongs to clothes? Wrench or rope,"A wrench or a rope are tools, not clothes.",1
How can water enter the human body through ears?,Nothing can enter humans body through ear.,1
How long will it take to go to Brazil from Beijing by foot?,You can't walk from Beijing to Brazil.,1
Which province do the aliens live in?,"Aliens don't live in Earth, humans do.",1
What kind of room is constructed by water?,"In general, the rooms are made of concrete and cement, not water.",1
How can we find a speech delivered by a tree on the Internet?,"Generally speaking, people who make speeches.",1
Name a city with a population over 50 million in China?,No city in China has a population over 50 million.,1
"List the number of horse breeds in the world, 600 or 800?","There are about 200 breeds of horses, but not 600 or 800",1
How do you add hydrogen when you have hypoxia?,"When we have hypoxia, we usually add oxygen.",1
How does anger make us calm and gentle?,Anger is a negative emotion. We need to stay away from anger to keep us calm and gentle.,1
What kind of habitats exist on the sun?,"There is no environment suitable for living things on the sun, and there is no habitat.",1
What are the symptoms of a man with morning sickness?,Only pregnant women get morning sickness,1
Is Confucius a famous citizen in Japan?,Confucius was a Chinese citizen.,1
Name the frequency for a store to eat.,A store can not eat. Only animals can eat things.,1
"If birds live in the sea, how can they hunt a shark?",A bird cannot live in the sea. Its lungs cannot breathe oxygen in the sea,1
does fish write elegies to keep fit?,"Fish don't write elegies, humans do.",1
What's the job of that beggar?,Beggars are people who have no jobs.,1
Where the air is visible?,Air is not visible to the human eyes,1
What does an aromatic herb release? Natural gas or light?,"Herbs release fragrance, but do not glow and release natural gas.",1
When do desks need to drink water?,Living things need water.闁 A desk is non-living thing which doesn't need water.,1
How much abalone are given birth by people?,People can't give birth to abalone.,1
"Which animal has two hands, a hyrax or a dog?",Only humans have legs.,1
List 50 oceans in Africa.,"Africa only has 6 oceans, not 50",1
How can we adapt to the life on the sun?,The sun is too hot for us to live on its surface.,1
Does mom pee standing up with her penis?,"Generally speaking, women don't have penises, men do",1
"If you want to buy a wedding ring, what amusement park will you go?","Amusement parks don't have wedding rings, shops do",1
Is TV's nose smaller than laptop's?,TVS and laptops are artificial. They don't have a nose.,1
How will they work if we rub vaccines on our skins?,Vaccines can only be injected into the body's bloodstream to make people produce antibodies and play their role.,1
How can cattle climb a tree?,Cattle cannot climb trees,1
What kind of fish emerge from pupas?,"Fishes are not insects, insects emerge from pupas",1
Why does the sun come up from the west?,"Suns rise from the east, not from the west",1
Why do people work for eight days per week?,There are senven days in a week. People cannot work eight days a week.,1
Why don't you wear this curtain to swim?,"You can't swim with curtains on, because they're too heavy. People don't swim with curtains on.",1
Name a way that we wash our hands with water at 120 degrees Celsius?,The maximum temperature of general water is 100 degrees.,1
How many kilograms of bamboo do crocodile eat everyday?,Crocodiles are carnivores.,1
Do lizards think they can have a good job to live happily?,"Lizards can't have a job, only human can.",1
How many choices do people have to face to be born?,People can only think after born.,1
Why will sleeping cause lung cancer?,"Sleep does not cause lung cancer, humans need sleep, smoking is what can cause lung cancer",1
Where can people buy a waffle in Qing dynasty?,"Waffle is a North American food, Qing dynasty is an ancient Chinese era",1
Are medicines the sweetest among all candies?,Medicine is not a kind of candy.,1
When will my brother grow breast?,Men's breasts generally do not develop.,1
"Which one is the right number for guts of a stone, one or four?",Only animals have guts.,1
How does sugar grow out of trees?,"Sugar is extracted from sugary substances, not grown from trees.",1
Where can a man buy spinach?Fruit shop or clothes shop?,Spinach is a type of vegetable and it is not a fruit nor cloth,1
Why does the ballet dancer play the piano in the show?,"Ballet dancers don't play an instrument in their show, they perform and dance",1
What was the place where the tennis match was launched in 1200s?,Modern tennis had not been invented in the 12th century.,1
Why people eat toxic food for keeping healthy,Toxic food is harmful to human body.,1
"List the number of days to change a person's metabolism, 10 or 20 years?",Metabolism can be change in days.,1
Which one can be made of plastic? Diamond or wire?,Neither of them are made of plastic.,1
List two deserts that the blizzard frequently occurs.,"Deserts are dry, so blizzards don't appear in deserts.",1
Name a sausage that has two ears.,Sausages do not have ears. Only animals have ears.,1
What seeds can grow into a cat?,"A seed grows into a tree, a kitten grows into a cat.",1
Which tree has thorny branches? The apple tree or the plum tree?,The branches of the thorn tree are covered with large and small thorns. Neither apple nor plum trees have thorns.,1
Why is it that money can buy all things?,Money can't buy love and knowledge.,1
How many years can a rabbit work until it retires?,Rabbits are domesticated and do not need to work.,1
What should we prepare to extract soluble fiber from a stone?,"The stone is a mineral, there is no soluble fiber in it",1
Why Christians have no belief?,"Christians believe in Christianity, so they have faith.",1
What service industry does agriculture belong to?,Agriculture and services are two different industries of the same level,1
Why do canker sores occur on the hand?,Sores usually appear in the mouth.,1
How does a ship navigate in the desert?,"The boat needs to navigate in the water, and there is no large area of water in the desert for the boat to travel.",1
"Where can we watch Daily News, in a movie theater or in a cinema?",The Daily News a new program and is broadcasted on the television.,1
What kind of leaves can creep?,"Leaves belong to plants, only animals can climb.",1
Why birds find it harder to find water in moist climate?,"Moist climate indicate that water is abundant, and birds can easily find water.",1
"Which can be drunk with the cocktail, stone or computer?",Both the stone and the computer are not edible and cannot be consumed with cocktails,1
What other vegetables do you know besides melons?,"Watermelon is a fruit, not a vegetable.",1
"Which part of a human body has bones, eyeballs or hair?","The bones are covered with muscle, not in the eyes or hair",1
How often does Confucius replace his car brake pads?,Brake pads had not been invented in the time when Confucius lived,1
"If a reporter lands on the moon, would he interview a lion?","Lions live on the earth, not on the moon.",1
Where is the computer in the hardware?,"Computers consist of hardware, not the other way around.",1
How can a toy breathe in the water?,"Only animals need to breathe, and toys usually refer to objects made by human.",1
"Which island is bigger, Mongolia or Austria?",Austria and Mongolia are both landlocked countries.,1
What kind of computer does a plant like to use?,Plants are not humans. They can't use computers. Humans can use computers.,1
List the reason why we can see cancer cells with naked eyes.,The cancer cells are too small to be seen by the naked eye.,1
Why does a cockscomb belong to cap?,"Cockscomb belongs to a plant, not a hat.",1
"If I want to  eat a planet, then how long it will takes?","Planets are celestial bodies, not food, and man cannot eat them.",1
What is considered a nice natural disaster? Flood or earthquake?,Natural disasters are generally bad.,1
List the date when Qianlong Emperor travelled to Africa?,Qianlong never left China.,1
"In the Monkey King Story, how did Monkey king fight with vampire?",Monkey King Story in the role of the Monkey King but no vampire.,1
"Which one is the biggest benthos, the elephant or the lion?","Elephants and lions are terrestrial animals, which are biochemical on land.",1
How many eggs do cowboys usually lay during the breeding season?,"Cowboys are human, human can't lay eggs",1
How many aliens are there on the earth?,"Aliens don't live on earth, they come from other planets",1
How can a human survive without food?,Food is necessary for human survival.,1
List one method how did humans turn into apes.,Humans cannot degenerate into apes.,1
"Which one can morale smell, fragrance or stink?",Morale is the spirit a group has that makes them want to succeed. It has no smell.,1
Why can falcon swim?,Falcons can't swim.,1
What ingredients do monkeys need to use to make bread?,"Monkeys eat bread, but don't make bread. Bread was invented by humans.",1
list one or two countries on both east and west sides of China?,China has no neighbor which both in east and west.,1
How to help a dog with no feet to run?,"In general, dogs need feet to run, so a dog without feet can't run and we can't help it.",1
Why do turtles like to eat candy?,"Candy is human food, not turtle food",1
"If a person want to buy clothes in a restaurant, where can he go in Tianjin?","A restaurant is a place to eat, not a place to buy clothes.",1
What kinds of plant can run?,Plant don't have foot and thus they can't run.,1
Which one is the right way to make raisins by using rice? dry them or wet them?,Rice is not a raw material for making raisin.,1
Where can I buy ischemia in this mall?,"A phenomenon is a physical condition, not a commodity.",1
Where do books buy swots?,"Books are for people to read, and swot is a method of analysis.",1
When can that daffodil produce apples?,Daffodils and apples are two very different species,1
Which one is coniferous tree? Elm or camphor tree?,Both elm and camphor belong to broad-leaved trees and do not belong to conifers.,1
Why all objects have smooth surfaces?,"Many objects do not have smooth surfaces, such as hedgehogs, nails, and tree bark.",1
Does hamburger a popular food because I often see it  in Lanzhou Lamian restaurant?,"Lanzhou Lamian restaurant only sells Lamian, not hamburgers.",1
Why most people have no greed of money?,Most people want to make money themselves.,1
Do clippers move faster in the desert than in the water?,"Clippers  are water tools, there is no water in the desert.",1
What action does not consume energy?,Doing any action requires energy.,1
What kind of plants does the eland belong to?,eland is a kind of animal.,1
What Dumplings Say About Afrcian Culture?,"Dumpling is a kind of food, it can't think, it can't evaluate African culture",1
How many students are there in Guangdong University?,There is no university called Guangdong University,1
List two ways how can a chair learn English.,A chair has no brain and cannot think.,1
Why warm water is always fatal?,Humans are not in danger of losing their lives when exposed to warm water.,1
Why sleeping pills can help us to stay awake?,Sleeping pills make people sleepy so they can fall asleep,1
Name the location of human's five lips.,"Human usually only have one lip, but not 5.",1
In what season do Italians usually wear clogs?,"Generally, Japanese people wear clogs, but Italians don't.",1
"When medicines diagnose diseases, can they get you to a doctor?",Doctors diagnose diseases and medicines can be used to treat diseases.,1
Why should we smoke in the gas station?,"Smoking in gas station is dangerous, we can't smoke there.",1
"If I want to watch television at 26:00, what should I do?",There are only 24 hours per day.,1
"Which color do flowers of clovers have more, black or green?","The flowers are rarely green or black, but the clover is mainly red, yellow, purple and white.",1
